Type,X,Y,OBJECTID,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
TAG,-93.217802,44.984706,2503,2019-02-14T00:00:00.000Z,833 25TH AVE SE,44.984706,-93.217802,2,University,Como,4,3,Westminster
TAG,-93.235558,44.984478,2504,2019-02-14T00:00:00.000Z,1213 7TH ST SE,44.984478,-93.235558,3,University,Marcy Holmes,4,3,Westminster
TAG,-93.256663,44.964594,2505,2019-02-14T00:00:00.000Z,1815 13TH AVE S,44.964594,-93.256663,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.284228,44.950613,2506,2019-02-14T00:00:00.000Z,2837 GRAND AVE S,44.950613,-93.284228,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.241056,44.9946,2507,2019-02-14T00:00:00.000Z,445 PIERCE ST NE,44.9946,-93.241056,3,Northeast,Beltrami,2,3,Westminster
TAG,-93.300681,45.018803,2508,2019-02-14T00:00:00.000Z,3501 JAMES AVE N,45.018803,-93.300681,4,Camden,Folwell,1,3,Westminster
TAG,-93.29059,45.014045,2509,2019-02-14T00:00:00.000Z,3229 BRYANT AVE N,45.014045,-93.29059,4,Camden,McKinley,1,3,Westminster
TAG,-93.235415,44.984363,2510,2019-02-14T00:00:00.000Z,1215 7TH ST SE,44.984363,-93.235415,3,University,Marcy Holmes,4,3,Westminster
TAG,-93.290605,45.014172,2511,2019-02-14T00:00:00.000Z,3233 BRYANT AVE N,45.014172,-93.290605,4,Camden,McKinley,1,3,Westminster
TAG,-93.303235,45.03016,2512,2019-02-14T00:00:00.000Z,4355 WASHBURN AVE N,45.03016,-93.303235,4,Camden,Webber - Camden,1,3,Westminster
TAG,-93.253826,44.963761,2513,2019-02-14T00:00:00.000Z,1503 19TH ST E,44.963761,-93.253826,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.239983,44.986849,2514,2019-02-14T00:00:00.000Z,717 9TH AVE SE,44.986849,-93.239983,3,University,Marcy Holmes,4,3,Westminster
TAG,-93.25505,44.952386,2515,2019-02-14T00:00:00.000Z,2733 14TH AVE S,44.952386,-93.25505,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.29812,45.045082,2516,2019-02-14T00:00:00.000Z,4929 GIRARD AVE N,45.045082,-93.29812,4,Camden,Lind - Bohanon,1,3,Westminster
TAG,-93.310965,44.995389,2517,2019-02-14T00:00:00.000Z,1605 RUSSELL AVE N,44.995389,-93.310965,5,Near North,Willard - Hay,1,3,Westminster
TAG,-93.257156,44.962756,2518,2019-02-14T00:00:00.000Z,1933 13TH AVE S,44.962756,-93.257156,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.305745,44.989267,2519,2019-02-14T00:00:00.000Z,1115 NEWTON AVE N,44.989267,-93.305745,5,Near North,Near - North,1,3,Westminster
TAG,-93.221448,44.932378,2520,2019-02-14T00:00:00.000Z,3505 39TH ST E,44.932378,-93.221448,12,Longfellow,Howe,6,3,Westminster
TAG,-93.28699,44.902507,2521,2019-02-14T00:00:00.000Z,5523 GARFIELD AVE S,44.902507,-93.28699,11,Southwest,Windom,5,3,Westminster
TAG,-93.300674,45.012904,2522,2019-02-14T00:00:00.000Z,3123 JAMES AVE N,45.012904,-93.300674,5,Near North,Jordan,1,3,Westminster
TAG,-93.217246,44.985051,2523,2019-02-14T00:00:00.000Z,2511 COLE AVE SE,44.985051,-93.217246,2,University,Como,4,3,Westminster
TAG,-93.297925,45.042675,2524,2019-02-14T00:00:00.000Z,4813 GIRARD AVE N,45.042675,-93.297925,4,Camden,Lind - Bohanon,1,3,Westminster
TAG,-93.234415,44.983753,2525,2019-02-14T00:00:00.000Z,1307 7TH ST SE,44.983753,-93.234415,3,University,Marcy Holmes,4,3,Westminster
TAG,-93.256838,44.96311,2526,2019-02-14T00:00:00.000Z,1935 13TH AVE S,44.96311,-93.256838,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.310797,44.993958,2527,2019-02-14T00:00:00.000Z,1419 RUSSELL AVE N,44.993958,-93.310797,5,Near North,Willard - Hay,1,3,Westminster
TAG,-93.260038,44.968506,2528,2019-02-14T00:00:00.000Z,1405 10TH AVE S,44.968506,-93.260038,6,Central,Elliot Park,3,3,Westminster
TAG,-93.290632,45.02188,2529,2019-02-14T00:00:00.000Z,3655 BRYANT AVE N,45.02188,-93.290632,4,Camden,McKinley,1,3,Westminster
TAG,-93.254938,44.955071,2530,2019-02-14T00:00:00.000Z,2611 14TH AVE S,44.955071,-93.254938,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.248089,44.92508,2531,2019-02-14T00:00:00.000Z,1835 43RD ST E,44.92508,-93.248089,11,Nokomis,Northrop,6,3,Westminster
TAG,-93.300695,45.01286,2532,2019-02-14T00:00:00.000Z,3121 JAMES AVE N,45.01286,-93.300695,5,Near North,Jordan,1,3,Westminster
TAG,-93.232447,44.983114,2533,2019-02-14T00:00:00.000Z,1423 7TH ST SE,44.983114,-93.232447,3,University,Marcy Holmes,4,3,Westminster
TAG,-93.254986,44.9552,2534,2019-02-14T00:00:00.000Z,2609 14TH AVE S,44.9552,-93.254986,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.307037,44.990497,2535,2019-02-14T00:00:00.000Z,1223 OLIVER AVE N,44.990497,-93.307037,5,Near North,Near - North,1,3,Westminster
TAG,-93.253309,44.963765,2536,2019-02-14T00:00:00.000Z,1515 19TH ST E,44.963765,-93.253309,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.217558,44.932388,2537,2019-02-14T00:00:00.000Z,3809 39TH ST E,44.932388,-93.217558,12,Longfellow,Howe,6,3,Westminster
TAG,-93.300693,45.012744,2538,2019-02-14T00:00:00.000Z,3119 JAMES AVE N,45.012744,-93.300693,5,Near North,Jordan,1,3,Westminster
TAG,-93.217179,44.932394,2539,2019-02-14T00:00:00.000Z,3817 39TH ST E,44.932394,-93.217179,12,Longfellow,Howe,6,3,Westminster
TAG,-93.253748,44.996148,2540,2019-02-14T00:00:00.000Z,639 MADISON ST NE,44.996148,-93.253748,3,Northeast,St. Anthony East,2,3,Westminster
TAG,-93.218515,44.985773,2541,2019-02-14T00:00:00.000Z,2413 COLE AVE SE,44.985773,-93.218515,2,University,Como,4,3,Westminster
TAG,-93.216587,44.942958,2542,2019-02-14T00:00:00.000Z,3305 39TH AVE S,44.942958,-93.216587,2,Longfellow,Cooper,6,3,Westminster
TAG,-93.225768,44.904953,2543,2019-02-14T00:00:00.000Z,5409 32ND AVE S,44.904953,-93.225768,11,Nokomis,Wenonah,6,3,Westminster
TAG,-93.253012,44.963836,2544,2019-02-14T00:00:00.000Z,1517 19TH ST E,44.963836,-93.253012,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.259546,44.968127,2545,2019-02-14T00:00:00.000Z,1411 10TH AVE S,44.968127,-93.259546,6,Central,Elliot Park,3,3,Westminster
TAG,-93.25507,44.957732,2546,2019-02-14T00:00:00.000Z,2439 14TH AVE S,44.957732,-93.25507,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.25305,44.963856,2547,2019-02-14T00:00:00.000Z,1519 19TH ST E,44.963856,-93.25305,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.246265,44.988567,2548,2019-02-14T00:00:00.000Z,423 7TH ST SE,44.988567,-93.246265,3,University,Marcy Holmes,4,3,Westminster
TAG,-93.256077,44.961364,2549,2019-02-14T00:00:00.000Z,2115 13TH AVE S,44.961364,-93.256077,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.311101,44.987466,2550,2019-02-14T00:00:00.000Z,917 RUSSELL AVE N,44.987466,-93.311101,5,Near North,Willard - Hay,1,3,Westminster
TAG,-93.230567,44.983739,2551,2019-02-14T00:00:00.000Z,1509 8TH ST SE,44.983739,-93.230567,2,University,University of Minnesota,4,3,Westminster
TAG,-93.282998,44.931261,2552,2019-02-14T00:00:00.000Z,3733 PLEASANT AVE,44.931261,-93.282998,8,Southwest,King Field,5,3,Westminster
TAG,-93.29064,45.030405,2553,2019-02-14T00:00:00.000Z,4127 BRYANT AVE N,45.030405,-93.29064,4,Camden,Webber - Camden,1,3,Westminster
TAG,-93.252974,44.963841,2554,2019-02-14T00:00:00.000Z,1521 19TH ST E,44.963841,-93.252974,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.216551,44.945416,2555,2019-02-14T00:00:00.000Z,3149 39TH AVE S,44.945416,-93.216551,2,Longfellow,Cooper,6,3,Westminster
TAG,-93.259629,44.967782,2556,2019-02-14T00:00:00.000Z,1501 10TH AVE S,44.967782,-93.259629,6,Central,Elliot Park,3,3,Westminster
TAG,-93.312124,44.976147,2557,2019-02-14T00:00:00.000Z,33 SHERIDAN AVE N,44.976147,-93.312124,7,Calhoun Isle,Bryn - Mawr,3,3,Westminster
TAG,-93.281381,44.943671,2558,2019-02-14T00:00:00.000Z,3229 PILLSBURY AVE,44.943671,-93.281381,8,Powderhorn,Lyndale,5,3,Westminster
TAG,-93.21654,44.946292,2559,2019-02-14T00:00:00.000Z,3111 39TH AVE S,44.946292,-93.21654,2,Longfellow,Cooper,6,3,Westminster
TAG,-93.284266,44.949429,2560,2019-02-14T00:00:00.000Z,2925 GRAND AVE S,44.949429,-93.284266,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.246497,44.988667,2561,2019-02-14T00:00:00.000Z,421 7TH ST SE,44.988667,-93.246497,3,University,Marcy Holmes,4,3,Westminster
TAG,-93.25483,44.960325,2562,2019-02-14T00:00:00.000Z,2223 14TH AVE S,44.960325,-93.25483,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.255427,44.963107,2563,2019-02-14T00:00:00.000Z,1941 14TH AVE S,44.963107,-93.255427,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.284246,44.949369,2564,2019-02-14T00:00:00.000Z,2927 GRAND AVE S,44.949369,-93.284246,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.310992,44.986061,2565,2019-02-14T00:00:00.000Z,727 RUSSELL AVE N,44.986061,-93.310992,5,Near North,Willard - Hay,1,3,Westminster
TAG,-93.252872,44.963684,2566,2019-02-14T00:00:00.000Z,1523 19TH ST E,44.963684,-93.252872,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.259662,44.967769,2567,2019-02-14T00:00:00.000Z,1507 10TH AVE S,44.967769,-93.259662,6,Central,Elliot Park,3,3,Westminster
TAG,-93.254821,44.960144,2568,2019-02-14T00:00:00.000Z,2223 14TH AVE S,44.960144,-93.254821,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.284265,44.949232,2569,2019-02-14T00:00:00.000Z,2931 GRAND AVE S,44.949232,-93.284265,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.305726,44.992576,2570,2019-02-14T00:00:00.000Z,1329 NEWTON AVE N,44.992576,-93.305726,5,Near North,Willard - Hay,1,3,Westminster
TAG,-93.304184,45.001102,2571,2019-02-14T00:00:00.000Z,2139 JAMES AVE N,45.001102,-93.304184,5,Near North,Jordan,1,3,Westminster
TAG,-93.283054,44.934464,2572,2019-02-14T00:00:00.000Z,3753 PLEASANT AVE,44.934464,-93.283054,8,Southwest,King Field,5,3,Westminster
TAG,-93.226864,44.900362,2573,2019-02-14T00:00:00.000Z,3111 57TH ST E,44.900362,-93.226864,11,Nokomis,Wenonah,6,3,Westminster
TAG,-93.25616,44.958873,2574,2019-02-14T00:00:00.000Z,2403 13TH AVE S,44.958873,-93.25616,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.2554,44.963105,2575,2019-02-14T00:00:00.000Z,1939 14TH AVE S,44.963105,-93.2554,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.304162,45.048986,2576,2019-02-14T00:00:00.000Z,5135 LOGAN AVE N,45.048986,-93.304162,4,Camden,Shingle Creek,1,3,Westminster
TAG,-93.283156,44.934478,2577,2019-02-14T00:00:00.000Z,3749 PLEASANT AVE,44.934478,-93.283156,8,Southwest,King Field,5,3,Westminster
TAG,-93.28427,44.949203,2578,2019-02-14T00:00:00.000Z,2937 GRAND AVE S,44.949203,-93.28427,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.259559,44.967733,2579,2019-02-14T00:00:00.000Z,1509 10TH AVE S,44.967733,-93.259559,6,Central,Elliot Park,3,3,Westminster
TAG,-93.255357,44.963029,2580,2019-02-14T00:00:00.000Z,1937 14TH AVE S,44.963029,-93.255357,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.301869,45.000344,2581,2019-02-14T00:00:00.000Z,2017 JAMES AVE N,45.000344,-93.301869,5,Near North,Jordan,1,3,Westminster
TAG,-93.25882,44.946758,2582,2019-02-14T00:00:00.000Z,3049 11TH AVE S,44.946758,-93.25882,9,Powderhorn,Powderhorn Park,6,3,Westminster
TAG,-93.303576,44.900329,2583,2019-02-14T00:00:00.000Z,5641 LOGAN AVE S,44.900329,-93.303576,13,Southwest,Armatage,5,3,Westminster
TAG,-93.256255,44.958979,2584,2019-02-14T00:00:00.000Z,2405 13TH AVE S,44.958979,-93.256255,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.253751,45.001274,2585,2019-02-14T00:00:00.000Z,1305 MADISON ST NE,45.001274,-93.253751,1,Northeast,Logan Park,2,3,Westminster
TAG,-93.309658,44.987259,2586,2019-02-14T00:00:00.000Z,905 QUEEN AVE N,44.987259,-93.309658,5,Near North,Willard - Hay,1,3,Westminster
TAG,-93.242391,44.985741,2587,2019-02-14T00:00:00.000Z,801 6TH ST SE,44.985741,-93.242391,3,University,Marcy Holmes,4,3,Westminster
TAG,-93.284266,44.949072,2588,2019-02-14T00:00:00.000Z,2941 GRAND AVE S,44.949072,-93.284266,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.256348,44.95892,2589,2019-02-14T00:00:00.000Z,2407 13TH AVE S,44.95892,-93.256348,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.305696,44.993701,2590,2019-02-14T00:00:00.000Z,1421 NEWTON AVE N,44.993701,-93.305696,5,Near North,Willard - Hay,1,3,Westminster
TAG,-93.253016,44.964845,2591,2019-02-14T00:00:00.000Z,1523 18TH ST E,44.964845,-93.253016,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.278891,44.923362,2592,2019-02-14T00:00:00.000Z,9 44TH ST W,44.923362,-93.278891,8,Southwest,King Field,5,3,Westminster
TAG,-93.256164,44.958754,2593,2019-02-14T00:00:00.000Z,2409 13TH AVE S,44.958754,-93.256164,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.284271,44.948948,2594,2019-02-14T00:00:00.000Z,2945 GRAND AVE S,44.948948,-93.284271,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.251113,44.960765,2595,2019-02-14T00:00:00.000Z,2201 16TH AVE S,44.960765,-93.251113,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.283089,44.940108,2596,2019-02-14T00:00:00.000Z,3439 PLEASANT AVE,44.940108,-93.283089,8,Powderhorn,Lyndale,5,3,Westminster
TAG,-93.281348,44.945911,2597,2019-02-14T00:00:00.000Z,3113 PILLSBURY AVE,44.945911,-93.281348,8,Powderhorn,Lyndale,5,3,Westminster
TAG,-93.25614,44.958661,2598,2019-02-14T00:00:00.000Z,2411 13TH AVE S,44.958661,-93.25614,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.279382,44.898054,2599,2019-02-14T00:00:00.000Z,5751 BLAISDELL AVE S,44.898054,-93.279382,11,Southwest,Windom,5,3,Westminster
TAG,-93.259334,44.967442,2600,2019-02-14T00:00:00.000Z,1521 10TH AVE S,44.967442,-93.259334,6,Central,Elliot Park,3,3,Westminster
TAG,-93.256284,44.958626,2601,2019-02-14T00:00:00.000Z,2415 13TH AVE S,44.958626,-93.256284,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.308113,45.050941,2602,2019-02-14T00:00:00.000Z,5259 OLIVER AVE N,45.050941,-93.308113,4,Camden,Shingle Creek,1,3,Westminster
TAG,-93.259446,44.967221,2603,2019-02-14T00:00:00.000Z,1523 10TH AVE S,44.967221,-93.259446,6,Central,Elliot Park,3,3,Westminster
TAG,-93.281344,44.947414,2604,2019-02-14T00:00:00.000Z,3021 PILLSBURY AVE,44.947414,-93.281344,8,Powderhorn,Lyndale,5,3,Westminster
TAG,-93.309775,44.987516,2605,2019-02-14T00:00:00.000Z,921 QUEEN AVE N,44.987516,-93.309775,5,Near North,Willard - Hay,1,3,Westminster
TAG,-93.255381,44.963177,2606,2019-02-14T00:00:00.000Z,1925 14TH AVE S,44.963177,-93.255381,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.255496,44.963642,2607,2019-02-14T00:00:00.000Z,1911 14TH AVE S,44.963642,-93.255496,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.259292,44.967157,2608,2019-02-14T00:00:00.000Z,1601 10TH AVE S,44.967157,-93.259292,6,Central,Elliot Park,3,3,Westminster
TAG,-93.288902,44.921614,2609,2019-02-14T00:00:00.000Z,611 46TH ST W,44.921614,-93.288902,13,Southwest,East Harriet,5,3,Westminster
TAG,-93.255219,44.963737,2610,2019-02-14T00:00:00.000Z,1909 14TH AVE S,44.963737,-93.255219,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.281367,44.947655,2611,2019-02-14T00:00:00.000Z,3017 PILLSBURY AVE,44.947655,-93.281367,8,Powderhorn,Lyndale,5,3,Westminster
TAG,-93.251192,44.952104,2612,2019-02-14T00:00:00.000Z,2745 16TH AVE S,44.952104,-93.251192,9,Phillips,East Phillips,3,3,Westminster
TAG,-93.281386,44.947607,2613,2019-02-14T00:00:00.000Z,3019 PILLSBURY AVE,44.947607,-93.281386,8,Powderhorn,Lyndale,5,3,Westminster
TAG,-93.309278,45.050128,2614,2019-02-14T00:00:00.000Z,5225 PENN AVE N,45.050128,-93.309278,4,Camden,Shingle Creek,1,3,Westminster
TAG,-93.224324,44.901962,2615,2019-02-14T00:00:00.000Z,5543 33RD AVE S,44.901962,-93.224324,11,Nokomis,Wenonah,6,3,Westminster
TAG,-93.306992,44.995968,2616,2019-02-14T00:00:00.000Z,1625 OLIVER AVE N,44.995968,-93.306992,5,Near North,Willard - Hay,1,3,Westminster
TAG,-93.25118,44.950949,2617,2019-02-14T00:00:00.000Z,2833 16TH AVE S,44.950949,-93.25118,9,Phillips,East Phillips,3,3,Westminster
TAG,-93.281386,44.947776,2618,2019-02-14T00:00:00.000Z,3015 PILLSBURY AVE,44.947776,-93.281386,8,Powderhorn,Lyndale,5,3,Westminster
TAG,-93.264931,44.99986,2619,2019-02-14T00:00:00.000Z,227 12TH AVE NE,44.99986,-93.264931,3,Northeast,Sheridan,2,3,Westminster
TAG,-93.255053,44.946616,2620,2019-02-14T00:00:00.000Z,3055 14TH AVE S,44.946616,-93.255053,9,Powderhorn,Powderhorn Park,6,3,Westminster
TAG,-93.309393,45.050135,2621,2019-02-14T00:00:00.000Z,5223 PENN AVE N,45.050135,-93.309393,4,Camden,Shingle Creek,1,3,Westminster
TAG,-93.256381,44.95521,2622,2019-02-14T00:00:00.000Z,2607 13TH AVE S,44.95521,-93.256381,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.288843,44.921611,2623,2019-02-14T00:00:00.000Z,707 46TH ST W,44.921611,-93.288843,13,Southwest,East Harriet,5,3,Westminster
TAG,-93.224335,44.901134,2624,2019-02-14T00:00:00.000Z,5611 33RD AVE S,44.901134,-93.224335,11,Nokomis,Wenonah,6,3,Westminster
TAG,-93.286689,44.962454,2625,2019-02-14T00:00:00.000Z,2003 GARFIELD AVE S,44.962454,-93.286689,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.224304,44.923954,2626,2019-02-14T00:00:00.000Z,4339 33RD AVE S,44.923954,-93.224304,12,Nokomis,Ericsson,6,1,Westminster
TAG,-93.301903,45.014685,2627,2019-02-14T00:00:00.000Z,3251 KNOX AVE N,45.014685,-93.301903,4,Camden,Folwell,1,3,Westminster
TAG,-93.217832,44.946544,2628,2019-02-14T00:00:00.000Z,3105 38TH AVE S,44.946544,-93.217832,2,Longfellow,Cooper,6,3,Westminster
TAG,-93.247979,45.008845,2629,2019-02-14T00:00:00.000Z,921 20TH AVE NE,45.008845,-93.247979,1,Northeast,Holland,2,3,Westminster
TAG,-93.282737,44.942645,2630,2019-02-14T00:00:00.000Z,3309 PLEASANT AVE,44.942645,-93.282737,8,Powderhorn,Lyndale,5,3,Westminster
TAG,-93.260977,44.967082,2631,2019-02-14T00:00:00.000Z,1615 ELLIOT AVE S,44.967082,-93.260977,6,Central,Elliot Park,3,3,Westminster
TAG,-93.256396,44.955025,2632,2019-02-14T00:00:00.000Z,2613 13TH AVE S,44.955025,-93.256396,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.276702,44.898125,2633,2019-02-14T00:00:00.000Z,5757 1ST AVE S,44.898125,-93.276702,11,Southwest,Windom,5,3,Westminster
TAG,-93.22785,44.937754,2634,2019-02-14T00:00:00.000Z,3011 36TH ST E,44.937754,-93.22785,12,Longfellow,Howe,6,3,Westminster
TAG,-93.309598,45.003065,2635,2019-02-14T00:00:00.000Z,2321 QUEEN AVE N,45.003065,-93.309598,5,Near North,Willard - Hay,1,3,Westminster
TAG,-93.301956,45.017329,2636,2019-02-14T00:00:00.000Z,3419 KNOX AVE N,45.017329,-93.301956,4,Camden,Folwell,1,3,Westminster
TAG,-93.224269,44.901054,2637,2019-02-14T00:00:00.000Z,5621 33RD AVE S,44.901054,-93.224269,11,Nokomis,Wenonah,6,3,Westminster
TAG,-93.255034,44.943299,2638,2019-02-14T00:00:00.000Z,3253 14TH AVE S,44.943299,-93.255034,9,Powderhorn,Powderhorn Park,6,3,Westminster
TAG,-93.256316,44.952986,2639,2019-02-14T00:00:00.000Z,2735 13TH AVE S,44.952986,-93.256316,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.260916,44.96701,2640,2019-02-14T00:00:00.000Z,1613 ELLIOT AVE S,44.96701,-93.260916,6,Central,Elliot Park,3,3,Westminster
TAG,-93.286736,44.962132,2641,2019-02-14T00:00:00.000Z,2015 GARFIELD AVE S,44.962132,-93.286736,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.22498,44.937769,2642,2019-02-14T00:00:00.000Z,3217 36TH ST E,44.937769,-93.22498,12,Longfellow,Howe,6,3,Westminster
TAG,-93.248253,45.008829,2643,2019-02-14T00:00:00.000Z,917 20TH AVE NE,45.008829,-93.248253,1,Northeast,Holland,2,3,Westminster
TAG,-93.306134,44.893785,2644,2019-02-14T00:00:00.000Z,6015 NEWTON AVE S,44.893785,-93.306134,13,Southwest,Armatage,5,3,Westminster
TAG,-93.283108,44.946272,2645,2019-02-14T00:00:00.000Z,3101 PLEASANT AVE,44.946272,-93.283108,8,Powderhorn,Lyndale,5,3,Westminster
TAG,-93.224354,44.922709,2646,2019-02-14T00:00:00.000Z,4419 33RD AVE S,44.922709,-93.224354,12,Nokomis,Ericsson,6,1,Westminster
TAG,-93.280187,44.991364,2647,2019-02-14T00:00:00.000Z,809 12TH AVE N,44.991364,-93.280187,5,Central,North Loop,1,3,Westminster
TAG,-93.276818,44.9018,2648,2019-02-14T00:00:00.000Z,5549 1ST AVE S,44.9018,-93.276818,11,Southwest,Windom,5,3,Westminster
TAG,-93.255349,44.963928,2649,2019-02-14T00:00:00.000Z,1903 14TH AVE S,44.963928,-93.255349,6,Phillips,Ventura Village,3,3,Westminster
TAG,-93.260878,44.966983,2650,2019-02-14T00:00:00.000Z,1617 ELLIOT AVE S,44.966983,-93.260878,6,Central,Elliot Park,3,3,Westminster
TAG,-93.30194,45.019987,2651,2019-02-14T00:00:00.000Z,3551 KNOX AVE N,45.019987,-93.30194,4,Camden,Folwell,1,3,Westminster
TAG,-93.224465,44.900332,2652,2019-02-14T00:00:00.000Z,5643 33RD AVE S,44.900332,-93.224465,11,Nokomis,Wenonah,6,3,Westminster
TAG,-93.244843,45.008904,2653,2019-02-14T00:00:00.000Z,1019 20TH AVE NE,45.008904,-93.244843,1,Northeast,Windom Park,2,3,Westminster
TAG,-93.286734,44.961903,2654,2019-02-14T00:00:00.000Z,2101 GARFIELD AVE S,44.961903,-93.286734,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.256402,44.948626,2655,2019-02-14T00:00:00.000Z,2929 13TH AVE S,44.948626,-93.256402,9,Phillips,Midtown Phillips,3,3,Westminster
TAG,-93.244797,45.00547,2656,2019-02-14T00:00:00.000Z,1717 POLK ST NE,45.00547,-93.244797,1,Northeast,Northeast Park,2,3,Westminster
TAG,-93.307393,44.895097,2657,2019-02-14T00:00:00.000Z,5945 OLIVER AVE S,44.895097,-93.307393,13,Southwest,Armatage,5,3,Westminster
TAG,-93.262681,45.002022,2658,2019-02-14T00:00:00.000Z,337 14TH AVE NE,45.002022,-93.262681,3,Northeast,Sheridan,2,3,Westminster
TAG,-93.248675,44.949645,2659,2019-02-14T00:00:00.000Z,2917 18TH AVE S,44.949645,-93.248675,9,Phillips,East Phillips,3,3,Westminster
TAG,-93.260948,44.967119,2660,2019-02-14T00:00:00.000Z,1601 ELLIOT AVE S,44.967119,-93.260948,6,Central,Elliot Park,3,3,Westminster
TAG,-93.28943,44.96338,2661,2019-02-14T00:00:00.000Z,1925 ALDRICH AVE S,44.96338,-93.28943,10,Calhoun Isle,Lowry Hill East,3,3,Westminster
TAG,-93.286702,44.961554,2662,2019-02-14T00:00:00.000Z,2111 GARFIELD AVE S,44.961554,-93.286702,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.248699,44.949265,2663,2019-02-14T00:00:00.000Z,2927 18TH AVE S,44.949265,-93.248699,9,Phillips,East Phillips,3,3,Westminster
TAG,-93.260946,44.967222,2664,2019-02-14T00:00:00.000Z,1525 ELLIOT AVE S,44.967222,-93.260946,6,Central,Elliot Park,3,3,Westminster
TAG,-93.225762,44.899851,2665,2019-02-14T00:00:00.000Z,5715 BOSSEN TERR,44.899851,-93.225762,11,Nokomis,Wenonah,6,3,Westminster
TAG,-93.286741,44.959833,2666,2019-02-14T00:00:00.000Z,2305 GARFIELD AVE S,44.959833,-93.286741,10,Powderhorn,Whittier,3,3,Westminster
TAG,-93.245532,45.012639,2667,2019-02-14T00:00:00.000Z,2417 POLK ST NE,45.012639,-93.245532,1,Northeast,Windom Park,2,3,Westminster
