X,Y,Objectid,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg,join_OBJECTID,join_OFT_1,join_STREET_O_N,join_STREET_F_N,join_STREET_T_N,join_NETWORK,join_BRANCH,join_SECTION,join_PAVEMENT,join_BASE,join_CONST_YR,join_RENOVATION,join_SEALCOAT_Y,join_SEALCOAT_C,join_OVERLAY_YR,join_PCI,join_PCI_BRANCH,join_LENGTH,join_COMMENTS_1,join_COMMENTS_2,join_INSPECTION,join_REFNO_ALL,distance
-93.228151,44.989979,"3098",2019-02-13T00:00:00.000Z,1068 17TH AVE SE,44.989979,-93.228151,"1",University,Como,"4","2",Westminster,"10506","017330031501",17TH AVE SE,TALMAGE AVE SE,EAST HENNEPIN AVE,RES,"2984","6",ASPHALT7m,S.GRAN.MAT.,"1973","2004","2005","1",,,"85","678",,,2013-06-14T00:00:00.000Z,"1724",6.84379122592893e-05
-93.261356,44.942769,"3099",2019-02-13T00:00:00.000Z,3318 ELLIOT AVE,44.942769,-93.261356,"9",Powderhorn,Powderhorn Park,"6","2",Westminster,"2285","150803344334",ELLIOT AVE,33RD ST E,33 1/2 ST E,RES,"2652",1A,ASPHALT7m,S.GRAN.MAT.,"1976",,"2006","3",,,"73","369",,,2013-08-26T00:00:00.000Z,"8013",2.61799377417606e-05
-93.264334,44.925169,"3100",2019-02-13T00:00:00.000Z,710 43RD ST E,44.925169,-93.264334,"8",Nokomis,Regina,"5","2",Westminster,"6845","043426031344",43RD ST E,PARK AVE,COLUMBUS AVE,RES,"2941",12A,ASPHALT7,CEM.ST.SOIL,"1967","2003","2012","2",,,"81","328",,,2014-06-12T00:00:00.000Z,"4940",3.20195343252409e-05
-93.250012,44.947806,"3101",2019-02-13T00:00:00.000Z,3016 17TH AVE S,44.947806,-93.250012,"9",Powderhorn,Powderhorn Park,"6","2",Westminster,"7128","017203142203",17TH AVE S,31ST ST E,LAKE ST E,RES,"2729","4",ASPHALT9,S.GRAN.MAT.,"1977",,"1998","3",,,"73","661",,,2013-07-08T00:00:00.000Z,"1707",5.52736525725746e-05
-93.291047,45.001162,"3102",2019-02-13T00:00:00.000Z,2130 BRYANT AVE N,45.001162,-93.291047,"5",Near North,Hawthorne,"1","2",Westminster,"8395","122702100220",BRYANT AVE N,21ST AVE N,22ND AVE N,RES,"2740","3",ASPHALT7,CRUSH.CONC,"1991",,"2001","2",,,"64","457",,,2012-05-04T00:00:00.000Z,"6937",7.10591666614365e-06
-93.263918,44.918202,"3103",2019-02-13T00:00:00.000Z,4648 COLUMBUS AVE S,44.918202,-93.263918,"8",Nokomis,Field,"5","2",Westminster,"2231","134404740464",COLUMBUS AVE,47TH ST E,46TH ST E,RES,"2941","5",ASPHALT7,CEM.ST.SOIL,"1967","1998","2012","2",,,"81","657",,,2014-06-12T00:00:00.000Z,"7488",3.45954831075177e-05
-93.261153,44.962141,"3104",2019-02-13T00:00:00.000Z,2012 ELLIOT AVE S,44.962141,-93.261153,"6",Phillips,Ventura Village,"3","2",Westminster,"7743","150802141612",ELLIOT AVE,21ST ST E,FRANKLIN AVE E,LOCAL,ELLOT,"4",ASPH/CONC,UNKNOWN,"1930",,,,"2011","100",,"324",,,2011-11-01T00:00:00.000Z,"8008",5.96286440933282e-05
-93.303329,44.948714,"3105",2019-02-13T00:00:00.000Z,2926 JAMES AVE S,44.948714,-93.303329,"7",Calhoun Isle,East Isles,"3","2",Westminster,"7715","200322042201",JAMES AVE S,LAKE ST W,LAGOON AVE,RES,"2783","2",ASPHALT9,UNKNOWN,"1989",,"2001","2",,,"73","328",Pavement Exception: LAKE - LAGOON IS 9 TON ASPH PVMT,,2013-07-02T00:00:00.000Z,"9167",3.8550267205123e-05
-93.28978,44.91591,"3106",2019-02-13T00:00:00.000Z,812 48TH ST W,44.91591,-93.28978,"13",Southwest,Lynnhurst,"5","2",Westminster,"1036","048912281104",48TH ST W,BRYANT AVE S,ALDRICH AVE S,RES,"2674","12",ASPHALT7,CRUSH.CONC,"1977",,,,"2014",,"100","329",,,2014-11-01T00:00:00.000Z,"5524",2.81090100410702e-05
-93.289399,44.947668,"3107",2019-02-13T00:00:00.000Z,3020 ALDRICH AVE S,44.947668,-93.289399,"10",Calhoun Isle,CARAG,"5","2",Westminster,"3135","110403192204",ALDRICH AVE S,31ST ST W,LAKE ST W,RES,"2768","4",ASPHALT7,CRUSH.CONC,"1992",,"2009","2",,,"89","641",,,2012-11-19T00:00:00.000Z,"6671",2.05335713701722e-05
-93.237163,44.985876,"3108",2019-02-13T00:00:00.000Z,716 11TH AVE SE,44.985876,-93.237163,"3",University,Marcy Holmes,"4","2",Westminster,"9060","011300780088",11TH AVE SE,7TH ST SE,8TH ST SE,RES,"2986","2",ASPHALT7m,S.GRAN.MAT.,"1976","2003","2004","1",,,"70","410",,,2014-07-28T00:00:00.000Z,"1177",0.000143251278814597
-93.286896,44.937962,"3109",2019-02-13T00:00:00.000Z,3548 GARFIELD AVE S,44.937962,-93.286896,"8",Powderhorn,Lyndale,"5","2",Westminster,"4003","170103690359",GARFIELD AVE,36TH ST W,35TH ST W,RES,"2662","2",ASPHALT7m,S.GRAN.MAT.,"1976",,"2001","3",,,"67","659",,,2011-05-26T00:00:00.000Z,"8438",1.39496505326283e-05
-93.256449,45.005973,"3110",2019-02-13T00:00:00.000Z,1736 ADAMS ST NE,45.005973,-93.256449,"1",Northeast,Logan Park,"2","2",Westminster,"9095","110201713311",ADAMS ST NE,17TH AVE NE,WASHINGTON ST NE,RES,"2751","3",ASPHALT7,CRUSH.CONC,"1987",,"2000","3",,,"72","523",,,2014-07-30T00:00:00.000Z,"6594",1.61043849821217e-05
-93.230772,44.990802,"3111",2019-02-13T00:00:00.000Z,1100 15TH AVE SE,44.990802,-93.230772,"1",University,Como,"4","2",Westminster,"606","015330031501",15TH AVE SE,TALMAGE AVE SE,EAST HENNEPIN AVE,RES,"2984","4",ASPHALT7m,S.GRAN.MAT.,"1973","2004","2005","1",,,"85","614",,,2013-06-14T00:00:00.000Z,"1551",3.36779579504702e-06
-93.232048,45.01479,"3112",2019-02-13T00:00:00.000Z,2532 ARTHUR ST NE,45.01479,-93.232048,"1",Northeast,Audubon Park,"2","2",Westminster,"10701","111217020261",ARTHUR ST NE,GARFIELD ST NE,26TH AVE NE,RES,"2628","4",CONCRETE7,S.GRAN.MAT.,"1971",,,,,,"82","156",,,2011-06-16T00:00:00.000Z,"6706",4.00019840125553e-05
-93.261336,44.942725,"3113",2019-02-13T00:00:00.000Z,3322 ELLIOT AVE,44.942725,-93.261336,"9",Powderhorn,Powderhorn Park,"6","2",Westminster,"2285","150803344334",ELLIOT AVE,33RD ST E,33 1/2 ST E,RES,"2652",1A,ASPHALT7m,S.GRAN.MAT.,"1976",,"2006","3",,,"73","369",,,2013-08-26T00:00:00.000Z,"8013",6.70734808480661e-06
-93.265416,44.925167,"3114",2019-02-13T00:00:00.000Z,648 43RD ST E,44.925167,-93.265416,"8",Nokomis,Regina,"5","2",Westminster,"9706","043425052603",43RD ST E,OAKLAND AVE,PARK AVE,RES,"2941",12A,ASPHALT7,CEM.ST.SOIL,"1967","2003","2012","2",,,"81","328",,,2014-06-12T00:00:00.000Z,"4939",2.88810993372195e-05
-93.266683,44.967218,"3115",2019-02-13T00:00:00.000Z,616 16TH ST E,44.967218,-93.266683,"6",Central,Elliot Park,"3","2",Westminster,"581","016426182603",16TH ST E,PORTLAND AVE,PARK AVE,RES,"2910","28",ASPHALT7,CRUSH.CONC,"2000",,"2001","1",,,"76","662",,,2013-08-20T00:00:00.000Z,"1647",5.29743990918476e-05
-93.289286,44.946951,"3116",2019-02-13T00:00:00.000Z,3044 ALDRICH AVE S,44.946951,-93.289286,"10",Calhoun Isle,CARAG,"5","2",Westminster,"3135","110403192204",ALDRICH AVE S,31ST ST W,LAKE ST W,RES,"2768","4",ASPHALT7,CRUSH.CONC,"1992",,"2009","2",,,"89","641",,,2012-11-19T00:00:00.000Z,"6671",0.000102112302319459
-93.261158,44.962412,"3117",2019-02-13T00:00:00.000Z,2008 ELLIOT AVE S,44.962412,-93.261158,"6",Phillips,Ventura Village,"3","2",Westminster,"7743","150802141612",ELLIOT AVE,21ST ST E,FRANKLIN AVE E,LOCAL,ELLOT,"4",ASPH/CONC,UNKNOWN,"1930",,,,"2011","100",,"324",,,2011-11-01T00:00:00.000Z,"8008",6.6743538573072e-05
-93.261327,44.942563,"3118",2019-02-13T00:00:00.000Z,3324 ELLIOT AVE,44.942563,-93.261327,"9",Powderhorn,Powderhorn Park,"6","2",Westminster,"2285","150803344334",ELLIOT AVE,33RD ST E,33 1/2 ST E,RES,"2652",1A,ASPHALT7m,S.GRAN.MAT.,"1976",,"2006","3",,,"73","369",,,2013-08-26T00:00:00.000Z,"8013",3.55441372144439e-07
-93.3131,44.998391,"3119",2019-02-13T00:00:00.000Z,1818 THOMAS AVE N,44.998391,-93.3131,"5",Near North,Willard - Hay,"1","2",Westminster,"5081","300717120170",THOMAS AVE N,GOLDEN VALLEY RD,17TH AVE N,RES,"2671","5",ASPHALT7m,S.GRAN.MAT.,"1976",,,,"2014",,"100","664",,,2014-11-01T00:00:00.000Z,"11567",0.00023774587296646
-93.236119,44.986343,"3120",2019-02-13T00:00:00.000Z,814 11TH AVE SE,44.986343,-93.236119,"3",University,Marcy Holmes,"4","2",Westminster,"8912",01130088CDSN,11TH AVE SE,8TH ST SE,CUL-DE-SAC (N),RES,"2986","2",ASPHALT7m,S.GRAN.MAT.,"1976","2003","2004","1",,,"70","402",,,2014-07-28T00:00:00.000Z,"1178",0.00036566423607745
-93.226795,44.935673,"3121",2019-02-13T00:00:00.000Z,3710 SNELLING AVE S,44.935673,-93.226795,"12",Longfellow,Howe,"6","2",Westminster,"3259","291703840374",SNELLING AVE,38TH ST E,37TH ST E,MSA,"318","2",ASPHALT9,UNKNOWN,"1973",,"2012","5",,"85",,"739",Sealcoat Exception: ONLY 38TH - 34TH ST WAS S.C. IN 2012,,2013-10-28T00:00:00.000Z,"11268",1.93209229745288e-05
-93.265348,44.925166,"3122",2019-02-13T00:00:00.000Z,646 43RD ST E,44.925166,-93.265348,"8",Nokomis,Regina,"5","2",Westminster,"9706","043425052603",43RD ST E,OAKLAND AVE,PARK AVE,RES,"2941",12A,ASPHALT7,CEM.ST.SOIL,"1967","2003","2012","2",,,"81","328",,,2014-06-12T00:00:00.000Z,"4939",2.77918101697498e-05
-93.263917,44.915022,"3123",2019-02-13T00:00:00.000Z,4836 COLUMBUS AVE S,44.915022,-93.263917,"8",Nokomis,Field,"5","2",Westminster,"10572","134404940484",COLUMBUS AVE,49TH ST E,48TH ST E,RES,"2941","5",ASPHALT7,CEM.ST.SOIL,"1967","1998","2012","2",,,"81","659",,,2014-06-12T00:00:00.000Z,"7486",1.22583125216275e-06
-93.298108,45.007068,"3124",2019-02-13T00:00:00.000Z,2632 HUMBOLDT AVE N,45.007068,-93.298108,"5",Near North,Jordan,"1","2",Westminster,"7918","182202600270",HUMBOLDT AVE N,26TH AVE N,27TH AVE N,RES,"2605","8",ASPH/CONC,UNKNOWN,"1969",,,,,,"66","655",,,2013-05-27T00:00:00.000Z,"8920",6.39873164774874e-06
-93.271702,44.963799,"3125",2019-02-13T00:00:00.000Z,1906 CLINTON AVE S,44.963799,-93.271702,"6",Central,Steven's Square - Loring Heights,"3","2",Westminster,"5529","019400321334",19TH ST E,3RD AVE S,CLINTON AVE,RES,"2910","18",ASPHALT7,MACADAM,"1967","2000","2001","1",,,"76","331",,,2013-08-20T00:00:00.000Z,"1905",0.000153750075429502
-93.22812,44.990232,"3126",2019-02-13T00:00:00.000Z,1082 17TH AVE SE,44.990232,-93.22812,"1",University,Como,"4","2",Westminster,"10506","017330031501",17TH AVE SE,TALMAGE AVE SE,EAST HENNEPIN AVE,RES,"2984","6",ASPHALT7m,S.GRAN.MAT.,"1973","2004","2005","1",,,"85","678",,,2013-06-14T00:00:00.000Z,"1724",9.97553524834086e-05
-93.289428,44.946502,"3127",2019-02-13T00:00:00.000Z,3104 ALDRICH AVE S,44.946502,-93.289428,"10",Calhoun Isle,CARAG,"5","2",Westminster,"7905","110403290319",ALDRICH AVE S,32ND ST W,31ST ST W,RES,"2768","4",ASPHALT7,CRUSH.CONC,"1992",,"2009","2",,,"89","684",,,2012-11-19T00:00:00.000Z,"6670",3.40876601851687e-05
-93.261346,44.94248,"3128",2019-02-13T00:00:00.000Z,3328 ELLIOT AVE,44.94248,-93.261346,"9",Powderhorn,Powderhorn Park,"6","2",Westminster,"2285","150803344334",ELLIOT AVE,33RD ST E,33 1/2 ST E,RES,"2652",1A,ASPHALT7m,S.GRAN.MAT.,"1976",,"2006","3",,,"73","369",,,2013-08-26T00:00:00.000Z,"8013",1.96353930048098e-05
-93.236677,44.986506,"3129",2019-02-13T00:00:00.000Z,810 11TH AVE SE,44.986506,-93.236677,"3",University,Marcy Holmes,"4","2",Westminster,"8912",01130088CDSN,11TH AVE SE,8TH ST SE,CUL-DE-SAC (N),RES,"2986","2",ASPHALT7m,S.GRAN.MAT.,"1976","2003","2004","1",,,"70","402",,,2014-07-28T00:00:00.000Z,"1178",0.000173407036575275
-93.259817,44.96644,"3130",2019-02-13T00:00:00.000Z,928 17TH ST E,44.96644,-93.259817,"6",Central,Elliot Park,"3","2",Westminster,"7243","017401021508",17TH ST E,10TH AVE S,ELLIOT AVE,RES,"2910","26",ASPHALT7,CEM.ST.SOIL,"1967","2000","2001","1",,,"76","357",,,2013-08-20T00:00:00.000Z,"1729",6.57126159797445e-05
-93.313201,44.998445,"3131",2019-02-13T00:00:00.000Z,1816 THOMAS AVE N,44.998445,-93.313201,"5",Near North,Willard - Hay,"1","2",Westminster,"5081","300717120170",THOMAS AVE N,GOLDEN VALLEY RD,17TH AVE N,RES,"2671","5",ASPHALT7m,S.GRAN.MAT.,"1976",,,,"2014",,"100","664",,,2014-11-01T00:00:00.000Z,"11567",0.00013662498518604
-93.303295,45.030092,"3132",2019-02-13T00:00:00.000Z,3852 SHERIDAN AVE N,45.030092,-93.303295,"4",Camden,Webber - Camden,"1","2",Westminster,"8342","042023302002",42ND AVE N,MORGAN AVE N,JAMES AVE N,MSA,"262","4",ASPH/CONC,S.GRAN.MAT.,"1963",,"1995","2",,"64",,"986",Pavement Exception: NEW PVMT ON THE S 1/2 IN 2005 FROM PENN - NEWTON (SEWER PROJ),,2009-10-16T00:00:00.000Z,"4750",0.00118502472366904
-93.298167,44.990486,"3133",2019-02-13T00:00:00.000Z,1208 HUMBOLDT AVE N,44.990486,-93.298167,"5",Near North,Near - North,"1","2",Westminster,"5144","182212350120",HUMBOLDT AVE N,BANNEKER AVE N,12TH AVE N,RES,"2602","1",ASPHALT7m,CLASS 3,"1970",,,,"2012",,"100","320",,,2012-11-01T00:00:00.000Z,"8917",1.15484806036939e-05
-93.298094,45.006776,"3134",2019-02-13T00:00:00.000Z,2626 HUMBOLDT AVE N,45.006776,-93.298094,"5",Near North,Jordan,"1","2",Westminster,"7918","182202600270",HUMBOLDT AVE N,26TH AVE N,27TH AVE N,RES,"2605","8",ASPH/CONC,UNKNOWN,"1969",,,,,,"66","655",,,2013-05-27T00:00:00.000Z,"8920",6.82523273025366e-06
-93.303402,44.949738,"3135",2019-02-13T00:00:00.000Z,2884 JAMES AVE S,44.949738,-93.303402,"7",Calhoun Isle,East Isles,"3","2",Westminster,"7716","200322012307",JAMES AVE S,LAGOON AVE,THE MALL,RES,"2783","2",ASPHALT7,CRUSH.CONC,"1989",,"2001","2",,,"73","266",Pavement Exception: LAKE - LAGOON IS 9 TON ASPH PVMT,,2013-07-02T00:00:00.000Z,"9168",4.45977129085431e-05
-93.260533,44.966395,"3136",2019-02-13T00:00:00.000Z,912 17TH ST E,44.966395,-93.260533,"6",Central,Elliot Park,"3","2",Westminster,"7243","017401021508",17TH ST E,10TH AVE S,ELLIOT AVE,RES,"2910","26",ASPHALT7,CEM.ST.SOIL,"1967","2000","2001","1",,,"76","357",,,2013-08-20T00:00:00.000Z,"1729",2.2151744536932e-05
-93.248803,44.946788,"3137",2019-02-13T00:00:00.000Z,3050 18TH AVE S,44.946788,-93.248803,"9",Powderhorn,Powderhorn Park,"6","2",Westminster,"7503","018203142203",18TH AVE S,31ST ST E,LAKE ST E,RES,"2729","6",ASPHALT9,S.GRAN.MAT.,"1977",,"1998","3",,,"73","660",,,2013-07-08T00:00:00.000Z,"1800",0.000123249675243551
-93.230815,44.992147,"3138",2019-02-13T00:00:00.000Z,1140 15TH AVE SE,44.992147,-93.230815,"1",University,Como,"2","2",Westminster,"3871","015315013328",15TH AVE SE,EAST HENNEPIN AVE,WINTER ST NE,LOCAL,15ASE,"1",ASPHALT9,CLASS 7,"2013",,"2014","1",,"100",,"654",,,2013-11-01T00:00:00.000Z,"1552",4.67813970430173e-05
-93.271643,44.963854,"3139",2019-02-13T00:00:00.000Z,1900 CLINTON AVE S,44.963854,-93.271643,"6",Central,Steven's Square - Loring Heights,"3","2",Westminster,"5529","019400321334",19TH ST E,3RD AVE S,CLINTON AVE,RES,"2910","18",ASPHALT7,MACADAM,"1967","2000","2001","1",,,"76","331",,,2013-08-20T00:00:00.000Z,"1905",9.91807530528839e-05
-93.29055,44.928761,"3140",2019-02-13T00:00:00.000Z,818 41ST ST W,44.928761,-93.29055,"10",Southwest,East Harriet,"5","2",Westminster,"1515","041912281104",41ST ST W,BRYANT AVE S,ALDRICH AVE S,RES,"2715","10",ASPHALT7,CRUSH.CONC,"1980",,"1993","2",,,"50","329",,,2014-05-28T00:00:00.000Z,"4727",0.000134041329921348
-93.289404,44.94634,"3141",2019-02-13T00:00:00.000Z,3108 ALDRICH AVE S,44.94634,-93.289404,"10",Calhoun Isle,CARAG,"5","2",Westminster,"7905","110403290319",ALDRICH AVE S,32ND ST W,31ST ST W,RES,"2768","4",ASPHALT7,CRUSH.CONC,"1992",,"2009","2",,,"89","684",,,2012-11-19T00:00:00.000Z,"6670",8.30624943462229e-06
-93.260673,44.966399,"3142",2019-02-13T00:00:00.000Z,906 17TH ST E,44.966399,-93.260673,"6",Central,Elliot Park,"3","2",Westminster,"7243","017401021508",17TH ST E,10TH AVE S,ELLIOT AVE,RES,"2910","26",ASPHALT7,CEM.ST.SOIL,"1967","2000","2001","1",,,"76","357",,,2013-08-20T00:00:00.000Z,"1729",2.64331125430129e-05
-93.230241,44.940406,"3143",2019-02-13T00:00:00.000Z,3432 SNELLING AVE S,44.940406,-93.230241,"12",Longfellow,Howe,"6","2",Westminster,"3263","291703540344",SNELLING AVE,35TH ST E,34TH ST E,MSA,"318","2",ASPHALT9,UNKNOWN,"1973",,"2012","5",,"85",,"740",Sealcoat Exception: ONLY 38TH - 34TH ST WAS S.C. IN 2012,,2013-10-28T00:00:00.000Z,"11271",1.70196959786607e-05
-93.260085,44.942527,"3144",2019-02-13T00:00:00.000Z,3312 10TH AVE S,44.942527,-93.260085,"9",Powderhorn,Powderhorn Park,"6","2",Westminster,"2419","010243340334",10TH AVE S,33 1/2 ST E,33RD ST E,RES,"2652",3A,ASPHALT7m,S.GRAN.MAT.,"1976",,"2006","3",,,"73","367",,,2013-08-26T00:00:00.000Z,"1059",3.18037199097796e-05
-93.303316,44.949747,"3145",2019-02-13T00:00:00.000Z,2880 JAMES AVE S,44.949747,-93.303316,"7",Calhoun Isle,East Isles,"3","2",Westminster,"7716","200322012307",JAMES AVE S,LAGOON AVE,THE MALL,RES,"2783","2",ASPHALT7,CRUSH.CONC,"1989",,"2001","2",,,"73","266",Pavement Exception: LAKE - LAGOON IS 9 TON ASPH PVMT,,2013-07-02T00:00:00.000Z,"9168",4.13677720096841e-05
-93.290077,44.945735,"3146",2019-02-13T00:00:00.000Z,3114 ALDRICH AVE S,44.945735,-93.290077,"10",Calhoun Isle,CARAG,"5","2",Westminster,"5723","122803290319",BRYANT AVE S,32ND ST W,31ST ST W,MSA,"161","3",ASPH/CONC,UNKNOWN,"1957",,"2005","3",,"56",,"681",Pavement Exception: INTERSECTION AT 32ND ST. WAS PAVED IN 1992 WITH RES #2768.,,2013-07-23T00:00:00.000Z,"6993",0.000598004327977849
-93.298188,44.990354,"3147",2019-02-13T00:00:00.000Z,1204 HUMBOLDT AVE N,44.990354,-93.298188,"5",Near North,Near - North,"1","2",Westminster,"5144","182212350120",HUMBOLDT AVE N,BANNEKER AVE N,12TH AVE N,RES,"2602","1",ASPHALT7m,CLASS 3,"1970",,,,"2012",,"100","320",,,2012-11-01T00:00:00.000Z,"8917",1.01008324115789e-05
-93.271083,44.923326,"3148",2019-02-13T00:00:00.000Z,336 44TH ST E,44.923326,-93.271083,"8",Nokomis,Regina,"5","2",Westminster,"10653","044413340042",44TH ST E,CLINTON AVE,4TH AVE S,RES,"2941","11",ASPHALT7,CEM.ST.SOIL,"1967","1998","2012","2",,,"81","332",,,2014-06-12T00:00:00.000Z,"5074",1.92000053069564e-05
-93.230762,44.992265,"3149",2019-02-13T00:00:00.000Z,1148 15TH AVE SE,44.992265,-93.230762,"1",University,Como,"2","2",Westminster,"3871","015315013328",15TH AVE SE,EAST HENNEPIN AVE,WINTER ST NE,LOCAL,15ASE,"1",ASPHALT9,CLASS 7,"2013",,"2014","1",,"100",,"654",,,2013-11-01T00:00:00.000Z,"1552",6.05218216461877e-06
-93.260793,44.966419,"3150",2019-02-13T00:00:00.000Z,904 17TH ST E,44.966419,-93.260793,"6",Central,Elliot Park,"3","2",Westminster,"7243","017401021508",17TH ST E,10TH AVE S,ELLIOT AVE,RES,"2910","26",ASPHALT7,CEM.ST.SOIL,"1967","2000","2001","1",,,"76","357",,,2013-08-20T00:00:00.000Z,"1729",4.66742516459308e-05
-93.286954,44.938595,"3151",2019-02-13T00:00:00.000Z,3522 GARFIELD AVE S,44.938595,-93.286954,"8",Powderhorn,Lyndale,"5","2",Westminster,"4003","170103690359",GARFIELD AVE,36TH ST W,35TH ST W,RES,"2662","2",ASPHALT7m,S.GRAN.MAT.,"1976",,"2001","3",,,"67","659",,,2011-05-26T00:00:00.000Z,"8438",4.90294241293212e-05
-93.230845,44.99242,"3152",2019-02-13T00:00:00.000Z,1152 15TH AVE SE,44.99242,-93.230845,"1",University,Como,"2","2",Westminster,"3871","015315013328",15TH AVE SE,EAST HENNEPIN AVE,WINTER ST NE,LOCAL,15ASE,"1",ASPHALT9,CLASS 7,"2013",,"2014","1",,"100",,"654",,,2013-11-01T00:00:00.000Z,"1552",7.71662697440947e-05
-93.289807,44.945961,"3153",2019-02-13T00:00:00.000Z,3116 ALDRICH AVE S,44.945961,-93.289807,"10",Calhoun Isle,CARAG,"5","2",Westminster,"7905","110403290319",ALDRICH AVE S,32ND ST W,31ST ST W,RES,"2768","4",ASPHALT7,CRUSH.CONC,"1992",,"2009","2",,,"89","684",,,2012-11-19T00:00:00.000Z,"6670",0.00040711082171551
-93.303295,45.030092,"3154",2019-02-13T00:00:00.000Z,4026 SHERIDAN AVE N,45.030092,-93.303295,"4",Camden,Webber - Camden,"1","2",Westminster,"8342","042023302002",42ND AVE N,MORGAN AVE N,JAMES AVE N,MSA,"262","4",ASPH/CONC,S.GRAN.MAT.,"1963",,"1995","2",,"64",,"986",Pavement Exception: NEW PVMT ON THE S 1/2 IN 2005 FROM PENN - NEWTON (SEWER PROJ),,2009-10-16T00:00:00.000Z,"4750",0.00118502472366904
-93.270538,44.92331,"3155",2019-02-13T00:00:00.000Z,358 44TH ST E,44.92331,-93.270538,"8",Nokomis,Regina,"5","2",Westminster,"10653","044413340042",44TH ST E,CLINTON AVE,4TH AVE S,RES,"2941","11",ASPHALT7,CEM.ST.SOIL,"1967","1998","2012","2",,,"81","332",,,2014-06-12T00:00:00.000Z,"5074",3.36658700845327e-07
-93.234892,44.986162,"3156",2019-02-13T00:00:00.000Z,818 12TH AVE SE,44.986162,-93.234892,"3",University,Marcy Holmes,"4","2",Westminster,"487",01230088CDSN,12TH AVE SE,8TH ST SE,CUL-DE-SAC (N),RES,"2986","3",ASPHALT7m,S.GRAN.MAT.,"1976","2003","2004","1",,,"70","342",,,2014-07-29T00:00:00.000Z,"1263",1.27280627358065e-05
-93.294421,44.914145,"3157",2019-02-13T00:00:00.000Z,1112 49TH ST W,44.914145,-93.294421,"13",Southwest,Lynnhurst,"5","2",Westminster,"8372","049915161418",49TH ST W,EMERSON AVE S,DUPONT AVE S,RES,"2674","11",ASPHALT7,CRUSH.CONC,"1977",,,,"2014",,"100","325",,,2014-11-01T00:00:00.000Z,"5623",1.27246327820999e-05
-93.281421,44.948922,"3158",2019-02-13T00:00:00.000Z,2962 PILLSBURY AVE,44.948922,-93.281421,"10",Powderhorn,Whittier,"3","2",Westminster,"11303","261422040299",PILLSBURY AVE,LAKE ST W,29TH ST W,RES,"2728","7",ASPHALT9,CRUSH.CONC,"1983",,"1996","2",,,"69","870",,,2014-06-16T00:00:00.000Z,"10739",6.8028021809308e-05
-93.260868,44.96641,"3159",2019-02-13T00:00:00.000Z,902 17TH ST E,44.96641,-93.260868,"6",Central,Elliot Park,"3","2",Westminster,"7243","017401021508",17TH ST E,10TH AVE S,ELLIOT AVE,RES,"2910","26",ASPHALT7,CEM.ST.SOIL,"1967","2000","2001","1",,,"76","357",,,2013-08-20T00:00:00.000Z,"1729",3.78250070108487e-05
-93.230758,45.013784,"3160",2019-02-13T00:00:00.000Z,2518 CLEVELAND ST NE,45.013784,-93.230758,"1",Northeast,Audubon Park,"2","2",Westminster,"3779","133122270261",CLEVELAND ST NE,LOWRY AVE NE,26TH AVE NE,RES,"2628","5",CONCRETE7,S.GRAN.MAT.,"1971",,,,,,"82","660",,,2011-06-16T00:00:00.000Z,"7340",3.38776600679796e-05
-93.232295,44.943275,"3161",2019-02-13T00:00:00.000Z,3248 SNELLING AVE S,44.943275,-93.232295,"9",Longfellow,Longfellow,"6","2",Westminster,"5957","291703340324",SNELLING AVE,33RD ST E,32ND ST E,MSA,"318","2",ASPHALT9,UNKNOWN,"1973",,"2012","5",,"85",,"743",Sealcoat Exception: ONLY 38TH - 34TH ST WAS S.C. IN 2012,,2013-10-28T00:00:00.000Z,"11273",1.09982788687721e-05
-93.281423,44.949153,"3162",2019-02-13T00:00:00.000Z,2948 PILLSBURY AVE,44.949153,-93.281423,"10",Powderhorn,Whittier,"3","2",Westminster,"11303","261422040299",PILLSBURY AVE,LAKE ST W,29TH ST W,RES,"2728","7",ASPHALT9,CRUSH.CONC,"1983",,"1996","2",,,"69","870",,,2014-06-16T00:00:00.000Z,"10739",7.22056706634371e-05
-93.293866,44.914241,"3163",2019-02-13T00:00:00.000Z,1110 49TH ST W,44.914241,-93.293866,"13",Southwest,Lynnhurst,"5","2",Westminster,"8372","049915161418",49TH ST W,EMERSON AVE S,DUPONT AVE S,RES,"2674","11",ASPHALT7,CRUSH.CONC,"1977",,,,"2014",,"100","325",,,2014-11-01T00:00:00.000Z,"5623",0.000109470191094948
-93.289392,44.945849,"3164",2019-02-13T00:00:00.000Z,3118 ALDRICH AVE S,44.945849,-93.289392,"10",Calhoun Isle,CARAG,"5","2",Westminster,"7905","110403290319",ALDRICH AVE S,32ND ST W,31ST ST W,RES,"2768","4",ASPHALT7,CRUSH.CONC,"1992",,"2009","2",,,"89","684",,,2012-11-19T00:00:00.000Z,"6670",9.09664313103265e-06
